crop,year,season,state,area,production,fertilizer,pesticide,yield,avg_temp_c,total_rainfall_mm,avg_humidity_percent,N,P,K,pH,solar_radiation,nasa_precipitation,nasa_humidity,nasa_temp_avg,nasa_temp_max,nasa_temp_min,NDVI,SAVI,GrNDVI,yield_log
Garlic,2006,Whole Year,Kerala,221.0,3757,28223.91,48.62,17.0,26.48,2279.1,82.35,65,28,50,5.7,22.53,0.36,30.27,19.2,43.58,-5.73,0.681547581442723,0.427529516129216,0.634936404702417,2.8903717578961645
Garlic,2007,Whole Year,Kerala,350.0,5950,46690.0,56.0,17.0,26.63,2054.41,80.94,65,28,50,5.7,22.55,0.31,30.28,18.61,44.45,-5.54,0.67987431897678,0.421206379417754,0.64335258244656,2.8903717578961645
Garlic,2008,Whole Year,Kerala,320.0,5440,45772.8,28.8,17.0,26.48,1974.68,81.62,65,28,50,5.7,20.55,0.27,29.65,18.97,44.14,-11.03,0.692812958471904,0.429388856839631,0.64346178394463,2.8903717578961645
Garlic,2009,Whole Year,Kerala,336.0,5712,52355.52,57.12,17.0,26.9,1558.44,79.8,65,28,50,5.7,19.68,0.39,31.94,19.28,44.41,-4.98,0.67710649504236,0.421813063322668,0.638392780713875,2.8903717578961645
Garlic,2012,Whole Year,Kerala,72.0,658,10857.6,22.32,9.14,27.14,1152.35,77.86,65,28,50,5.7,21.82,0.45,32.3,18.47,44.57,-7.25,0.6779540659571,0.418944288701364,0.638135636602606,2.316487998163037
Garlic,2013,Whole Year,Kerala,146.0,1314,21095.54,39.42,9.0,26.95,1766.57,79.46,65,28,50,5.7,21.55,0.29,30.28,19.36,44.99,-5.65,0.668449286637761,0.417867906931543,0.629518254053458,2.302585092994046
Garlic,2014,Whole Year,Kerala,75.0,625,11322.0,24.75,8.33,27.01,1901.93,80.06,65,28,50,5.7,21.92,0.33,31.45,18.71,44.64,-6.96,0.68728439413912,0.422766524872255,0.645816221781069,2.2332350148592526
Garlic,2015,Whole Year,Kerala,62.0,375,9790.42,20.46,6.05,27.01,2093.51,81.07,65,28,50,5.7,21.26,0.27,30.45,19.64,43.64,-4.99,0.704202234930269,0.440032762669955,0.651423598887003,1.9530276168241774
Garlic,2016,Whole Year,Kerala,77.0,380,11800.25,26.95,4.94,27.27,1153.76,78.78,65,28,50,5.7,22.8,0.16,27.38,19.95,43.98,-6.01,0.691917212267603,0.433785969409512,0.648652703458219,1.7817091333745536
Garlic,2017,Whole Year,Kerala,71.0,398,11178.24,26.98,5.61,27.14,1693.59,79.58,65,28,50,5.7,22.49,0.23,27.94,19.68,44.31,-8.02,0.692462947025042,0.429017209294067,0.651186245006704,1.888583653863595
Garlic,2018,Whole Year,Kerala,69.61,345,11290.742,24.3635,4.96,26.92,1799.12,80.47,65,28,50,5.7,20.09,0.39,30.95,19.72,43.19,-5.51,0.696041573091209,0.432384722192858,0.651883607940046,1.7850704810772584
Garlic,2019,Whole Year,Kerala,191.0,990,32806.16,70.67,5.18,27.57,1778.18,78.55,65,28,50,5.7,20.4,0.52,33.0,19.46,45.96,-4.15,0.680937074175658,0.420732601826419,0.64308099329033,1.8213182714695995
Ginger,2000,Whole Year,Kerala,11612.0,42699,1139950.04,3019.12,2.957142857,26.7,1397.09,79.3,65,28,50,5.7,22.08,0.24,27.46,19.25,43.07,-5.23,0.651405062153187,0.412251098519117,0.606870052382321,1.3755222641018785
Ginger,2001,Whole Year,Kerala,10706.0,40181,1093403.78,2783.56,3.167857143,26.63,2171.67,81.61,65,28,50,5.7,22.08,0.27,27.17,20.2,44.56,-6.48,0.680362175862401,0.418058504006976,0.633743143019183,1.4274020291515823
Ginger,2002,Whole Year,Kerala,8998.0,32412,851840.66,2249.5,2.951428571,27.05,1520.73,78.88,65,28,50,5.7,22.58,0.28,29.2,19.62,42.96,-4.96,0.677277058341594,0.420050702220131,0.631624582402343,1.374077177072839
Ginger,2003,Whole Year,Kerala,8516.0,32972,842913.68,2043.84,2.874285714,27.08,1542.25,79.55,65,28,50,5.7,21.74,0.34,30.0,19.34,45.89,-7.87,0.691219734754619,0.421477495614885,0.646447887506077,1.3543613139431352
Ginger,2004,Whole Year,Kerala,9991.0,45305,1082424.94,2098.11,3.022857143,26.76,2080.13,80.59,65,28,50,5.7,22.42,0.48,29.96,19.38,44.33,-4.36,0.668434295706246,0.410157580358052,0.637379351847434,1.3919923822700395
Ginger,2005,Whole Year,Kerala,12226.0,56288,1466141.92,2567.46,3.258571429,26.88,2084.75,81.32,65,28,50,5.7,22.99,0.25,30.33,19.28,44.07,-6.4,0.673673036209936,0.416629958694337,0.631363555555646,1.4489337587353042
Ginger,2006,Whole Year,Kerala,11082.0,42496,1415282.22,2438.04,3.239285714,26.48,2279.1,82.35,65,28,50,5.7,22.53,0.36,30.27,19.2,43.58,-5.73,0.681547581442723,0.427529516129216,0.634936404702417,1.4443947913730217
Ginger,2007,Whole Year,Kerala,8865.0,31726,1182591.0,1418.4,3.017142857,26.63,2054.41,80.94,65,28,50,5.7,22.55,0.31,30.28,18.61,44.45,-5.54,0.67987431897678,0.421206379417754,0.64335258244656,1.3905709178515888
Ginger,2008,Whole Year,Kerala,7421.0,30809,1061499.84,667.89,3.17,26.48,1974.68,81.62,65,28,50,5.7,20.55,0.27,29.65,18.97,44.14,-11.03,0.692812958471904,0.429388856839631,0.64346178394463,1.4279160358107101
Ginger,2009,Whole Year,Kerala,5408.0,28603,842674.56,919.36,3.402142857,26.9,1558.44,79.8,65,28,50,5.7,19.68,0.39,31.94,19.28,44.41,-4.98,0.67710649504236,0.421813063322668,0.638392780713875,1.4820914353264414
Ginger,2010,Whole Year,Kerala,6087.93,33197,1011266.052,1461.1032,3.533571429,26.9,1937.17,80.85,65,28,50,5.7,20.89,0.22,27.01,20.14,45.28,-5.46,0.676581043891188,0.425423949922852,0.634301214739804,1.511510023797653
Ginger,2011,Whole Year,Kerala,6907.59,37125,1157159.477,2279.5047,3.563571429,26.75,1472.9,79.58,65,28,50,5.7,20.71,0.26,31.06,19.37,44.11,-5.67,0.688818319726051,0.4267064133304,0.644954582593997,1.5181055250929045
Ginger,2012,Whole Year,Kerala,4505.0,22064,679354.0,1396.55,3.365714286,27.14,1152.35,77.86,65,28,50,5.7,21.82,0.45,32.3,18.47,44.57,-7.25,0.6779540659571,0.418944288701364,0.638135636602606,1.4737818153084514
Ginger,2013,Whole Year,Kerala,4538.0,21521,655695.62,1225.26,3.392857143,26.95,1766.57,79.46,65,28,50,5.7,21.55,0.29,30.28,19.36,44.99,-5.65,0.668449286637761,0.417867906931543,0.629518254053458,1.479979845229734
Ginger,2014,Whole Year,Kerala,4800.0,22989,724608.0,1584.0,3.689285714,27.01,1901.93,80.06,65,28,50,5.7,21.92,0.33,31.45,18.71,44.64,-6.96,0.68728439413912,0.422766524872255,0.645816221781069,1.5452802710726175
Ginger,2015,Whole Year,Kerala,4986.01,22044,787340.8391,1645.3833,3.549285714,27.01,2093.51,81.07,65,28,50,5.7,21.26,0.27,30.45,19.64,43.64,-4.99,0.704202234930269,0.440032762669955,0.651423598887003,1.5149702347052116
Ginger,2016,Whole Year,Kerala,5151.0,20478,789390.75,1802.85,3.160714286,27.27,1153.76,78.78,65,28,50,5.7,22.8,0.16,27.38,19.95,43.98,-6.01,0.691917212267603,0.433785969409512,0.648652703458219,1.425686762899221
Ginger,2017,Whole Year,Kerala,4370.0,18979,688012.8,1660.6,3.752857143,27.14,1693.59,79.58,65,28,50,5.7,22.49,0.23,27.94,19.68,44.31,-8.02,0.692462947025042,0.429017209294067,0.651186245006704,1.5587459410051292
Ginger,2018,Whole Year,Kerala,3275.09,15124,531219.598,1146.2815,3.463571429,26.92,1799.12,80.47,65,28,50,5.7,20.09,0.39,30.95,19.72,43.19,-5.51,0.696041573091209,0.432384722192858,0.651883607940046,1.495949214421747
Ginger,2019,Whole Year,Kerala,2819.0,11917,484191.44,1043.03,3.65,27.57,1778.18,78.55,65,28,50,5.7,20.4,0.52,33.0,19.46,45.96,-4.15,0.680937074175658,0.420732601826419,0.64308099329033,1.536867219599265
Gram,2018,Whole Year,Kerala,690.86,546,112057.492,241.801,0.70375,26.92,1799.12,80.47,65,28,50,5.7,20.09,0.39,30.95,19.72,43.19,-5.51,0.696041573091209,0.432384722192858,0.651883607940046,0.5328317040286054
Gram,2019,Whole Year,Kerala,600.0,454,103056.0,222.0,0.767142857,27.57,1778.18,78.55,65,28,50,5.7,20.4,0.52,33.0,19.46,45.96,-4.15,0.680937074175658,0.420732601826419,0.64308099329033,0.5693640372682424
Groundnut,2000,Kharif,Kerala,3677.0,2733,360971.09,956.02,0.37,26.7,1397.09,79.3,65,28,50,5.7,22.08,0.24,27.46,19.25,43.07,-5.23,0.651405062153187,0.412251098519117,0.606870052382321,0.31481073984003355
Groundnut,2001,Kharif,Kerala,2437.0,1812,248890.81,633.62,0.74,26.63,2171.67,81.61,65,28,50,5.7,22.08,0.27,27.17,20.2,44.56,-6.48,0.680362175862401,0.418058504006976,0.633743143019183,0.5538851132264376
Groundnut,2002,Kharif,Kerala,2422.0,1801,229290.74,605.5,0.74,27.05,1520.73,78.88,65,28,50,5.7,22.58,0.28,29.2,19.62,42.96,-4.96,0.677277058341594,0.420050702220131,0.631624582402343,0.5538851132264376
Groundnut,2003,Kharif,Kerala,2687.0,1988,265959.26,644.88,0.74,27.08,1542.25,79.55,65,28,50,5.7,21.74,0.34,30.0,19.34,45.89,-7.87,0.691219734754619,0.421477495614885,0.646447887506077,0.5538851132264376
Groundnut,2004,Kharif,Kerala,1346.0,996,145825.64,282.66,0.74,26.76,2080.13,80.59,65,28,50,5.7,22.42,0.48,29.96,19.38,44.33,-4.36,0.668434295706246,0.410157580358052,0.637379351847434,0.5538851132264376
Groundnut,2005,Kharif,Kerala,3299.0,2441,395616.08,692.79,0.74,26.88,2084.75,81.32,65,28,50,5.7,22.99,0.25,30.33,19.28,44.07,-6.4,0.673673036209936,0.416629958694337,0.631363555555646,0.5538851132264376
Groundnut,2006,Kharif,Kerala,2813.0,2081,359248.23,618.86,0.74,26.48,2279.1,82.35,65,28,50,5.7,22.53,0.36,30.27,19.2,43.58,-5.73,0.681547581442723,0.427529516129216,0.634936404702417,0.5538851132264376
Groundnut,2007,Kharif,Kerala,2911.0,2154,388327.4,465.76,0.87,26.63,2054.41,80.94,65,28,50,5.7,22.55,0.31,30.28,18.61,44.45,-5.54,0.67987431897678,0.421206379417754,0.64335258244656,0.6259384308664953
Groundnut,2008,Kharif,Kerala,1733.0,1282,247888.32,155.97,0.74,26.48,1974.68,81.62,65,28,50,5.7,20.55,0.27,29.65,18.97,44.14,-11.03,0.692812958471904,0.429388856839631,0.64346178394463,0.5538851132264376
Groundnut,2009,Kharif,Kerala,1340.0,992,208798.8,227.8,0.87,26.9,1558.44,79.8,65,28,50,5.7,19.68,0.39,31.94,19.28,44.41,-4.98,0.67710649504236,0.421813063322668,0.638392780713875,0.6259384308664953
Groundnut,2012,Whole Year,Kerala,784.0,976,118227.2,243.04,1.24,27.14,1152.35,77.86,65,28,50,5.7,21.82,0.45,32.3,18.47,44.57,-7.25,0.6779540659571,0.418944288701364,0.638135636602606,0.8064758658669484
Groundnut,2013,Whole Year,Kerala,710.0,868,102587.9,191.7,1.22,26.95,1766.57,79.46,65,28,50,5.7,21.55,0.29,30.28,19.36,44.99,-5.65,0.668449286637761,0.417867906931543,0.629518254053458,0.7975071958841881
Groundnut,2014,Whole Year,Kerala,480.0,692,72460.8,158.4,1.44,27.01,1901.93,80.06,65,28,50,5.7,21.92,0.33,31.45,18.71,44.64,-6.96,0.68728439413912,0.422766524872255,0.645816221781069,0.8919980393051105
Groundnut,2015,Whole Year,Kerala,449.0,619,70901.59,148.17,1.38,27.01,2093.51,81.07,65,28,50,5.7,21.26,0.27,30.45,19.64,43.64,-4.99,0.704202234930269,0.440032762669955,0.651423598887003,0.8671004876833833
Groundnut,2016,Whole Year,Kerala,358.0,505,54863.5,125.3,1.41,27.27,1153.76,78.78,65,28,50,5.7,22.8,0.16,27.38,19.95,43.98,-6.01,0.691917212267603,0.433785969409512,0.648652703458219,0.8796267475025635
Groundnut,2017,Whole Year,Kerala,274.0,382,43138.56,104.12,1.39,27.14,1693.59,79.58,65,28,50,5.7,22.49,0.23,27.94,19.68,44.31,-8.02,0.692462947025042,0.429017209294067,0.651186245006704,0.8712933659434193
Groundnut,2018,Whole Year,Kerala,187.3,239,30380.06,65.555,1.28,26.92,1799.12,80.47,65,28,50,5.7,20.09,0.39,30.95,19.72,43.19,-5.51,0.696041573091209,0.432384722192858,0.651883607940046,0.8241754429663494
Groundnut,2019,Whole Year,Kerala,117.0,147,20095.92,43.29,1.26,27.57,1778.18,78.55,65,28,50,5.7,20.4,0.52,33.0,19.46,45.96,-4.15,0.680937074175658,0.420732601826419,0.64308099329033,0.8153648132841945
Horse-gram,2012,Whole Year,Kerala,105.0,0,15834.0,32.55,0.0,27.14,1152.35,77.86,65,28,50,5.7,21.82,0.45,32.3,18.47,44.57,-7.25,0.6779540659571,0.418944288701364,0.638135636602606,0.0
Horse-gram,2013,Whole Year,Kerala,69.0,0,9969.81,18.63,0.0,26.95,1766.57,79.46,65,28,50,5.7,21.55,0.29,30.28,19.36,44.99,-5.65,0.668449286637761,0.417867906931543,0.629518254053458,0.0
Horse-gram,2014,Whole Year,Kerala,111.0,0,16756.56,36.63,0.0,27.01,1901.93,80.06,65,28,50,5.7,21.92,0.33,31.45,18.71,44.64,-6.96,0.68728439413912,0.422766524872255,0.645816221781069,0.0
Jowar,2000,Kharif,Kerala,463.0,236,45452.71,120.38,0.51,26.7,1397.09,79.3,65,28,50,5.7,22.08,0.24,27.46,19.25,43.07,-5.23,0.651405062153187,0.412251098519117,0.606870052382321,0.412109650826833
Jowar,2001,Kharif,Kerala,2902.0,1478,296381.26,754.52,0.4025,26.63,2171.67,81.61,65,28,50,5.7,22.08,0.27,27.17,20.2,44.56,-6.48,0.680362175862401,0.418058504006976,0.633743143019183,0.33825635841471435
Jowar,2002,Kharif,Kerala,2571.0,1311,243396.57,642.75,0.5025,27.05,1520.73,78.88,65,28,50,5.7,22.58,0.28,29.2,19.62,42.96,-4.96,0.677277058341594,0.420050702220131,0.631624582402343,0.40713038742722557
Jowar,2003,Kharif,Kerala,2129.0,1087,210728.42,510.96,0.628571429,27.08,1542.25,79.55,65,28,50,5.7,21.74,0.34,30.0,19.34,45.89,-7.87,0.691219734754619,0.421477495614885,0.646447887506077,0.48770320660829436
Jowar,2004,Kharif,Kerala,2566.0,1309,278000.44,538.86,0.505,26.76,2080.13,80.59,65,28,50,5.7,22.42,0.48,29.96,19.38,44.33,-4.36,0.668434295706246,0.410157580358052,0.637379351847434,0.408792898200839
Jowar,2005,Kharif,Kerala,2450.0,1248,293804.0,514.5,0.2525,26.88,2084.75,81.32,65,28,50,5.7,22.99,0.25,30.33,19.28,44.07,-6.4,0.673673036209936,0.416629958694337,0.631363555555646,0.22514155397688282
Jowar,2006,Kharif,Kerala,1827.0,929,233326.17,401.94,0.593333333,26.48,2279.1,82.35,65,28,50,5.7,22.53,0.36,30.27,19.2,43.58,-5.73,0.681547581442723,0.427529516129216,0.634936404702417,0.4658282576260499
Jowar,2007,Kharif,Kerala,3083.0,1573,411272.2,493.28,0.6425,26.63,2054.41,80.94,65,28,50,5.7,22.55,0.31,30.28,18.61,44.45,-5.54,0.67987431897678,0.421206379417754,0.64335258244656,0.49621947137662853
Jowar,2008,Kharif,Kerala,2306.0,1177,329850.24,207.54,0.6525,26.48,1974.68,81.62,65,28,50,5.7,20.55,0.27,29.65,18.97,44.14,-11.03,0.692812958471904,0.429388856839631,0.64346178394463,0.5022892927437044
Jowar,2009,Kharif,Kerala,2547.0,1305,396873.54,432.99,0.6675,26.9,1558.44,79.8,65,28,50,5.7,19.68,0.39,31.94,19.28,44.41,-4.98,0.67710649504236,0.421813063322668,0.638392780713875,0.5113254988076417
Jowar,2012,Whole Year,Kerala,148.0,116,22318.4,45.88,0.87,27.14,1152.35,77.86,65,28,50,5.7,21.82,0.45,32.3,18.47,44.57,-7.25,0.6779540659571,0.418944288701364,0.638135636602606,0.6259384308664953
Jowar,2013,Whole Year,Kerala,150.0,119,21673.5,40.5,0.846666667,26.95,1766.57,79.46,65,28,50,5.7,21.55,0.29,30.28,19.36,44.99,-5.65,0.668449286637761,0.417867906931543,0.629518254053458,0.6133822122715882
Jowar,2014,Whole Year,Kerala,173.0,128,26116.08,57.09,0.74,27.01,1901.93,80.06,65,28,50,5.7,21.92,0.33,31.45,18.71,44.64,-6.96,0.68728439413912,0.422766524872255,0.645816221781069,0.5538851132264376
Jowar,2015,Whole Year,Kerala,178.0,132,28107.98,58.74,0.74,27.01,2093.51,81.07,65,28,50,5.7,21.26,0.27,30.45,19.64,43.64,-4.99,0.704202234930269,0.440032762669955,0.651423598887003,0.5538851132264376
Jowar,2016,Whole Year,Kerala,140.0,110,21455.0,49.0,0.79,27.27,1153.76,78.78,65,28,50,5.7,22.8,0.16,27.38,19.95,43.98,-6.01,0.691917212267603,0.433785969409512,0.648652703458219,0.5822156198526637
Jowar,2017,Whole Year,Kerala,174.0,139,27394.56,66.12,0.8,27.14,1693.59,79.58,65,28,50,5.7,22.49,0.23,27.94,19.68,44.31,-8.02,0.692462947025042,0.429017209294067,0.651186245006704,0.5877866649021191
Jowar,2018,Whole Year,Kerala,205.0,168,33251.0,71.75,0.82,26.92,1799.12,80.47,65,28,50,5.7,20.09,0.39,30.95,19.72,43.19,-5.51,0.696041573091209,0.432384722192858,0.651883607940046,0.598836501088704
Jowar,2019,Whole Year,Kerala,285.0,235,48951.6,105.45,0.82,27.57,1778.18,78.55,65,28,50,5.7,20.4,0.52,33.0,19.46,45.96,-4.15,0.680937074175658,0.420732601826419,0.64308099329033,0.598836501088704
Maize,2012,Whole Year,Kerala,180.0,15,27144.0,55.8,0.535,27.14,1152.35,77.86,65,28,50,5.7,21.82,0.45,32.3,18.47,44.57,-7.25,0.6779540659571,0.418944288701364,0.638135636602606,0.4285303810391605
Maize,2013,Whole Year,Kerala,51.0,71,7368.99,13.77,1.445,26.95,1766.57,79.46,65,28,50,5.7,21.55,0.29,30.28,19.36,44.99,-5.65,0.668449286637761,0.417867906931543,0.629518254053458,0.8940451229268354
Maize,2014,Whole Year,Kerala,67.0,69,10114.32,22.11,1.166666667,27.01,1901.93,80.06,65,28,50,5.7,21.92,0.33,31.45,18.71,44.64,-6.96,0.68728439413912,0.422766524872255,0.645816221781069,0.7731898883873279
Maize,2015,Whole Year,Kerala,59.0,74,9316.69,19.47,1.73,27.01,2093.51,81.07,65,28,50,5.7,21.26,0.27,30.45,19.64,43.64,-4.99,0.704202234930269,0.440032762669955,0.651423598887003,1.0043016091968684
Maize,2016,Whole Year,Kerala,65.0,68,9961.25,22.75,1.775,27.27,1153.76,78.78,65,28,50,5.7,22.8,0.16,27.38,19.95,43.98,-6.01,0.691917212267603,0.433785969409512,0.648652703458219,1.0206507471983979
Maize,2017,Whole Year,Kerala,70.66,160,11124.7104,26.8508,1.1775,27.14,1693.59,79.58,65,28,50,5.7,22.49,0.23,27.94,19.68,44.31,-8.02,0.692462947025042,0.429017209294067,0.651186245006704,0.7781774297445208
Maize,2018,Whole Year,Kerala,104.326,145,16921.6772,36.5141,4.508,26.92,1799.12,80.47,65,28,50,5.7,20.09,0.39,30.95,19.72,43.19,-5.51,0.696041573091209,0.432384722192858,0.651883607940046,1.7062015808664084
Maize,2019,Whole Year,Kerala,113.0,140,19408.88,41.81,1.82,27.57,1778.18,78.55,65,28,50,5.7,20.4,0.52,33.0,19.46,45.96,-4.15,0.680937074175658,0.420732601826419,0.64308099329033,1.0367368849500223
Moong(Green Gram),2012,Whole Year,Kerala,101.0,0,15230.8,31.31,0.0,27.14,1152.35,77.86,65,28,50,5.7,21.82,0.45,32.3,18.47,44.57,-7.25,0.6779540659571,0.418944288701364,0.638135636602606,0.0
Moong(Green Gram),2013,Whole Year,Kerala,121.0,0,17483.29,32.67,0.0,26.95,1766.57,79.46,65,28,50,5.7,21.55,0.29,30.28,19.36,44.99,-5.65,0.668449286637761,0.417867906931543,0.629518254053458,0.0
Moong(Green Gram),2014,Whole Year,Kerala,163.0,0,24606.48,53.79,0.0,27.01,1901.93,80.06,65,28,50,5.7,21.92,0.33,31.45,18.71,44.64,-6.96,0.68728439413912,0.422766524872255,0.645816221781069,0.0
Onion,2012,Whole Year,Kerala,40.0,0,6032.0,12.4,0.0,27.14,1152.35,77.86,65,28,50,5.7,21.82,0.45,32.3,18.47,44.57,-7.25,0.6779540659571,0.418944288701364,0.638135636602606,0.0
Onion,2013,Whole Year,Kerala,103.0,0,14882.47,27.81,0.0,26.95,1766.57,79.46,65,28,50,5.7,21.55,0.29,30.28,19.36,44.99,-5.65,0.668449286637761,0.417867906931543,0.629518254053458,0.0
Onion,2014,Whole Year,Kerala,61.0,0,9208.56,20.13,0.0,27.01,1901.93,80.06,65,28,50,5.7,21.92,0.33,31.45,18.71,44.64,-6.96,0.68728439413912,0.422766524872255,0.645816221781069,0.0
Onion,2015,Whole Year,Kerala,27.0,0,4263.57,8.91,0.0,27.01,2093.51,81.07,65,28,50,5.7,21.26,0.27,30.45,19.64,43.64,-4.99,0.704202234930269,0.440032762669955,0.651423598887003,0.0
Onion,2016,Whole Year,Kerala,31.0,0,4750.75,10.85,0.0,27.27,1153.76,78.78,65,28,50,5.7,22.8,0.16,27.38,19.95,43.98,-6.01,0.691917212267603,0.433785969409512,0.648652703458219,0.0
Onion,2017,Whole Year,Kerala,9.0,0,1416.96,3.42,0.0,27.14,1693.59,79.58,65,28,50,5.7,22.49,0.23,27.94,19.68,44.31,-8.02,0.692462947025042,0.429017209294067,0.651186245006704,0.0
Onion,2018,Whole Year,Kerala,5.21,0,845.062,1.8235,0.0,26.92,1799.12,80.47,65,28,50,5.7,20.09,0.39,30.95,19.72,43.19,-5.51,0.696041573091209,0.432384722192858,0.651883607940046,0.0
Other  Rabi pulses,2019,Rabi,Kerala,1256.0,1131,215730.56,464.72,1.098888889,27.57,1778.18,78.55,65,28,50,5.7,20.4,0.52,33.0,19.46,45.96,-4.15,0.680937074175658,0.420732601826419,0.64308099329033,0.7414081042301368
Other Cereals,2004,Kharif,Kerala,955.0,746,103464.7,200.55,0.8475,26.76,2080.13,80.59,65,28,50,5.7,22.42,0.48,29.96,19.38,44.33,-4.36,0.668434295706246,0.410157580358052,0.637379351847434,0.6138333738402197
Other Cereals,2005,Kharif,Kerala,11.0,21,1319.12,2.31,1.91,26.88,2084.75,81.32,65,28,50,5.7,22.99,0.25,30.33,19.28,44.07,-6.4,0.673673036209936,0.416629958694337,0.631363555555646,1.0681530811834012
Other Cereals,2006,Kharif,Kerala,625.0,489,79818.75,137.5,0.793333333,26.48,2279.1,82.35,65,28,50,5.7,22.53,0.36,30.27,19.2,43.58,-5.73,0.681547581442723,0.427529516129216,0.634936404702417,0.5840760853197097
Other Cereals,2007,Kharif,Kerala,341.0,267,45489.4,54.56,0.853333333,26.63,2054.41,80.94,65,28,50,5.7,22.55,0.31,30.28,18.61,44.45,-5.54,0.67987431897678,0.421206379417754,0.64335258244656,0.6169858194145251
Other Cereals,2008,Kharif,Kerala,371.0,290,53067.84,33.39,0.91,26.48,1974.68,81.62,65,28,50,5.7,20.55,0.27,29.65,18.97,44.14,-11.03,0.692812958471904,0.429388856839631,0.64346178394463,0.6471032420585384
Other Cereals,2009,Kharif,Kerala,226.0,176,35215.32,38.42,0.765,26.9,1558.44,79.8,65,28,50,5.7,19.68,0.39,31.94,19.28,44.41,-4.98,0.67710649504236,0.421813063322668,0.638392780713875,0.56815069038526
Other Kharif pulses,2015,Kharif,Kerala,2333.0,2420,368404.03,769.89,1.027857143,27.01,2093.51,81.07,65,28,50,5.7,21.26,0.27,30.45,19.64,43.64,-4.99,0.704202234930269,0.440032762669955,0.651423598887003,0.7069796409400686
Other Kharif pulses,2016,Kharif,Kerala,1562.0,1433,239376.5,546.7,1.104545455,27.27,1153.76,78.78,65,28,50,5.7,22.8,0.16,27.38,19.95,43.98,-6.01,0.691917212267603,0.433785969409512,0.648652703458219,0.7440995079498552
Other Kharif pulses,2017,Kharif,Kerala,1785.0,1614,281030.4,678.3,1.017692308,27.14,1693.59,79.58,65,28,50,5.7,22.49,0.23,27.94,19.68,44.31,-8.02,0.692462947025042,0.429017209294067,0.651186245006704,0.7019544365697427
Other Kharif pulses,2018,Kharif,Kerala,1532.826,1316,248624.3772,536.4891,1.076,26.92,1799.12,80.47,65,28,50,5.7,20.09,0.39,30.95,19.72,43.19,-5.51,0.696041573091209,0.432384722192858,0.651883607940046,0.7304429653036423
Other Kharif pulses,2019,Kharif,Kerala,91.0,76,15630.16,33.67,2.4,27.57,1778.18,78.55,65,28,50,5.7,20.4,0.52,33.0,19.46,45.96,-4.15,0.680937074175658,0.420732601826419,0.64308099329033,1.2237754316221157
Potato,2011,Whole Year,Kerala,386.0,4827,64662.72,127.38,11.5,26.75,1472.9,79.58,65,28,50,5.7,20.71,0.26,31.06,19.37,44.11,-5.67,0.688818319726051,0.4267064133304,0.644954582593997,2.5257286443082556
Potato,2012,Whole Year,Kerala,975.0,19050,147030.0,302.25,18.905,27.14,1152.35,77.86,65,28,50,5.7,21.82,0.45,32.3,18.47,44.57,-7.25,0.6779540659571,0.418944288701364,0.638135636602606,2.9909709564522804
